x,y,z
-4.265039101887081741e-02,-4.213448402634967227e-02,-1.744599695430479047e-01
-4.220564069711289779e-02,-4.164080675402204168e-02,-1.745096093889807187e-01
-4.172950021714609548e-02,-4.169683170706239839e-02,-1.740988399131466746e-01
-4.132890984209945662e-02,-4.136091246246398345e-02,-1.739235847900445775e-01
-4.103616972348622660e-02,-4.061115941923099104e-02,-1.740716430048361574e-01
-4.067982322711304055e-02,-4.028190130250497436e-02,-1.739147661506030840e-01
-4.015922062913471202e-02,-4.026995574146863266e-02,-1.735583154123136740e-01
-3.980910417041097493e-02,-3.994388846001684090e-02,-1.734053940075486466e-01
-3.945810399951589498e-02,-3.958897327579002923e-02,-1.732414830249185134e-01
-3.915645488751705316e-02,-3.928497056058788406e-02,-1.729427928550033300e-01
-3.885404574547650369e-02,-3.843683042331502708e-02,-1.730702810180951845e-01
-3.844909293411596929e-02,-3.809530471866395818e-02,-1.728397961292333362e-01
-3.802866671141370836e-02,-3.776595067353227808e-02,-1.727028706340798803e-01
-3.777486535409203816e-02,-3.778762308147254334e-02,-1.724560397717999349e-01
-3.734438393029076986e-02,-3.693923732158765905e-02,-1.725802425887320857e-01
-3.693696915381557144e-02,-3.644270264250437652e-02,-1.725636693286212997e-01
-3.658373776798849730e-02,-3.597117401731975139e-02,-1.725237705177199155e-01
-3.631411409456115902e-02,-3.561912245035359081e-02,-1.722926367286054250e-01
-3.614759662900728088e-02,-3.538802974997790063e-02,-1.720918336346936861e-01
-3.585889621387511328e-02,-3.475367598384970780e-02,-1.720742596334614849e-01
-3.550558831372428725e-02,-3.350836609395824173e-02,-1.724201123390905199e-01
-3.487160388872159733e-02,-3.306747281111477310e-02,-1.721935923180769323e-01
-3.464103642218195611e-02,-3.233167832650540863e-02,-1.720347337836081181e-01
-3.460015096726568040e-02,-3.165112866923902590e-02,-1.719217470061684960e-01
-3.432844881933805326e-02,-3.119196008785884988e-02,-1.718062597608580877e-01
-3.406298695433802870e-02,-3.076046181597391627e-02,-1.718065136124486969e-01
-3.373107271733644108e-02,-3.008369090644269495e-02,-1.719240055555076030e-01
-3.364660678342187849e-02,-2.957842716482528278e-02,-1.720336959269991861e-01
-3.332211290820440153e-02,-2.872386994047471109e-02,-1.720516256775040109e-01
-3.305414372667091205e-02,-2.776992315332560413e-02,-1.721790155046295234e-01
-3.262311016864999358e-02,-2.707164813006912585e-02,-1.720885470178578902e-01
-3.228890236620923782e-02,-2.634402145368774928e-02,-1.721231013673897303e-01
-3.208349977611199555e-02,-2.555511696019518997e-02,-1.723314668453170551e-01
-3.194408492596080562e-02,-2.483137962775405772e-02,-1.724741105101921523e-01
-3.177258764293539040e-02,-2.405811308657945791e-02,-1.726433149360172281e-01
-3.168815918129201659e-02,-2.349423940219808049e-02,-1.727923452225742229e-01
-3.124475303295162765e-02,-2.249181950683898368e-02,-1.729274723852469442e-01
-3.088445533501579798e-02,-2.160207595443008888e-02,-1.730144568252405535e-01
-3.047082721457282373e-02,-2.090076445316502163e-02,-1.729641036894469519e-01
-3.018243322669911244e-02,-2.018622987570417582e-02,-1.730595679033526679e-01
-3.007644098444504921e-02,-1.932165112147654629e-02,-1.732967222831447163e-01
-3.005892824374387096e-02,-1.878544979479912502e-02,-1.734028404757434472e-01
-2.985821648969033681e-02,-1.798613542678950683e-02,-1.736257197661653373e-01
-2.966456510871519348e-02,-1.710839806158592769e-02,-1.737917718957801838e-01
-2.927122730728624889e-02,-1.618918633734900414e-02,-1.738420343330370765e-01
-2.899785188322043239e-02,-1.532569931744920400e-02,-1.739623329094312498e-01
-2.865431705905956139e-02,-1.453706176186131405e-02,-1.741908093196416762e-01
-2.839152671989940424e-02,-1.379037875899957744e-02,-1.744296593025327913e-01
-2.811977541311479201e-02,-1.302542877402956822e-02,-1.746333634881766239e-01
-2.813711017924871993e-02,-1.240270533094556260e-02,-1.747635220757305097e-01
-2.781295806179988339e-02,-1.143775452410544791e-02,-1.749655110663188018e-01
-2.748086045793157739e-02,-1.057252263812291648e-02,-1.750328859196876585e-01
-2.733820333989711582e-02,-9.799922249429937615e-03,-1.750924636844985727e-01
-2.719075152585240240e-02,-9.017289385866544826e-03,-1.752918654179793922e-01
-2.697090505441895880e-02,-8.348271240371407664e-03,-1.754341209634572019e-01
-2.693484763936862536e-02,-7.455927439167564508e-03,-1.756223635358013790e-01
-2.666574297360023438e-02,-6.647354855862208645e-03,-1.757913285393953584e-01
-2.662051322344061166e-02,-5.830980188979428824e-03,-1.758893327097057480e-01
-2.653428659407930379e-02,-5.152454705701470239e-03,-1.760181037848206342e-01
-2.643318551553601459e-02,-4.331718481189850145e-03,-1.761775183808427514e-01
-2.643488882844638455e-02,-3.206833595332025943e-03,-1.765090191474987524e-01
-2.611857707488030034e-02,-2.701730606219254760e-03,-1.764243107954197032e-01
-2.597894719319751577e-02,-1.766145985105826988e-03,-1.767069672210324349e-01
-2.576506049388202491e-02,-1.256837069665839302e-03,-1.767460363342717999e-01
-2.565682818586541292e-02,-5.997875760260784617e-04,-1.768357591415346819e-01
-2.572461330684890080e-02,3.592431034363796627e-04,-1.772302503074237590e-01
-2.564785100620207980e-02,9.298313245497125124e-04,-1.773356892007383057e-01
-2.554646004647818935e-02,1.519682339153116679e-03,-1.773547526732095203e-01
-2.549601841868971708e-02,2.210193493148326915e-03,-1.774181580379874945e-01
-2.568204451758628049e-02,2.658687986070051856e-03,-1.774963652451982121e-01
-2.554512696662389337e-02,3.506986391993538454e-03,-1.776829141208308149e-01
-2.531400995966935630e-02,4.305474768023453969e-03,-1.779369608111620871e-01
-2.522169304677460144e-02,4.980139547691275759e-03,-1.781049011037454388e-01
-2.518009793429626386e-02,5.502625994593723924e-03,-1.781597366279706607e-01
-2.520678999870883119e-02,6.032334503368264045e-03,-1.782170759352387501e-01
-2.519751090542393657e-02,6.557400316810624297e-03,-1.782805447336223981e-01
-2.528238398624667316e-02,7.436785597967232597e-03,-1.785997412788736805e-01
-2.516180657639065232e-02,7.747259343720780400e-03,-1.784847055906551294e-01
-2.541942372175728937e-02,8.088037318471630321e-03,-1.785886318301580511e-01
-2.528766076697391840e-02,8.714287545494303622e-03,-1.786988061661186900e-01
-2.508463757441209419e-02,9.484392666531671345e-03,-1.789653951643380425e-01
-2.504601634039391178e-02,1.034110958177947293e-02,-1.792940381078342027e-01
-2.495120753304606864e-02,1.084747840836530752e-02,-1.793834412850298377e-01
-2.496965694886170428e-02,1.139688132885552374e-02,-1.794845803747213975e-01
-2.495202834248400059e-02,1.189946991676549271e-02,-1.795282890774570206e-01
-2.496178157293980904e-02,1.243174117959433556e-02,-1.796337568886176850e-01
-2.516413618419148512e-02,1.320521153019160732e-02,-1.800467998976260364e-01
-2.525205929118377879e-02,1.380485666996011940e-02,-1.802977628625180573e-01
-2.523663027101497036e-02,1.432823079286105195e-02,-1.804259789988095497e-01
-2.536054496984865847e-02,1.524565776933239913e-02,-1.807854059203373998e-01
-2.539758397402000489e-02,1.590172085424768067e-02,-1.809605572457294864e-01
-2.527275828730313201e-02,1.616204626723038995e-02,-1.809662631847566983e-01
-2.536272105656957321e-02,1.688029323688577943e-02,-1.813767708032180404e-01
-2.522588256079091873e-02,1.707837650980337241e-02,-1.813262808120152669e-01
-2.525107852699469413e-02,1.745713124742820366e-02,-1.814212489036224618e-01
-2.525472856945799871e-02,1.781202992076635905e-02,-1.814874415394328866e-01
-2.528968060514384664e-02,1.822871455249230888e-02,-1.816022850998711413e-01
-2.558688482968955735e-02,1.838429222286197540e-02,-1.817089274349601158e-01
-2.564390917527753500e-02,1.890382815688418372e-02,-1.818452834969986054e-01
-2.567622516992452975e-02,1.936599746780742759e-02,-1.819311930029272328e-01
-2.545414970910570007e-02,2.013547124267656141e-02,-1.820762729382326695e-01
-2.543780542350972118e-02,2.106572615892854383e-02,-1.824477209741600381e-01
-2.542251853823745966e-02,2.162836470629414531e-02,-1.826575553564374899e-01
-2.534690542351117348e-02,2.186970640188767856e-02,-1.826939845433128706e-01
-2.536648344503253383e-02,2.228055133225648188e-02,-1.828490011614047062e-01
-2.547494216315533688e-02,2.299212300732456082e-02,-1.831733715755961833e-01
-2.555148872986368058e-02,2.348802755956824750e-02,-1.832560178135507478e-01
-2.547080126432590963e-02,2.366826137738164970e-02,-1.830418364190787850e-01
-2.560953424001591316e-02,2.419071984403220466e-02,-1.830697130826416108e-01
-2.572631621503193577e-02,2.469197564418645907e-02,-1.831493700277860848e-01
-2.576831428161191484e-02,2.522766251883001853e-02,-1.832896324526114007e-01
-2.574759939931323127e-02,2.583665691823699984e-02,-1.835370889861285271e-01
-2.597315113661426145e-02,2.658513093801484484e-02,-1.839130597566792924e-01
-2.609282699811453499e-02,2.715103224712922536e-02,-1.840714351620104383e-01
-2.635076034689130819e-02,2.747869275821723800e-02,-1.842055131975330051e-01
-2.647152255180088010e-02,2.811515537404207787e-02,-1.843257289447635949e-01
-2.646477966706124729e-02,2.893826531865595353e-02,-1.845016224639459412e-01
-2.637844110986915791e-02,2.956770415534026863e-02,-1.845627624248026011e-01
-2.665135917348132599e-02,3.034992273142023134e-02,-1.848513278559316964e-01
-2.689093101147423115e-02,3.093848989089031942e-02,-1.849767064969315700e-01
-2.706578014444337155e-02,3.155323577533131196e-02,-1.850471606500087296e-01
-2.734097753067118997e-02,3.250791516740736409e-02,-1.854510703909958702e-01
-2.735719478001071014e-02,3.320100467336561945e-02,-1.856286862121735159e-01
-2.742405457601108931e-02,3.392081323908235913e-02,-1.859599667964634828e-01
-2.738758672620958401e-02,3.418230571424973885e-02,-1.859290350131199976e-01
-2.731786070612751693e-02,3.501626487070985672e-02,-1.864971670641248358e-01
-2.706446965661593596e-02,3.542437773365481046e-02,-1.867007284984395776e-01
-2.703158035728844832e-02,3.608474252124593828e-02,-1.870252972894439203e-01
-2.699709449274982631e-02,3.673227543037327347e-02,-1.872620061947012360e-01
-2.704310807135736072e-02,3.716152284028495512e-02,-1.876994513139488563e-01
-2.673036738397435719e-02,3.797162196912473586e-02,-1.881777324697978815e-01
-2.634837837697634466e-02,3.866744330749305458e-02,-1.885817901893238890e-01
-2.656327342709324801e-02,3.967643036247447963e-02,-1.889474221486449335e-01
-2.672787237383218717e-02,4.025803329943034026e-02,-1.890802184738404057e-01
-2.685819012451935717e-02,4.058354794268204113e-02,-1.890496961552880772e-01
-2.703094705045024082e-02,4.111071352519679589e-02,-1.891262020192526483e-01
-2.728551428952255553e-02,4.187759053513484542e-02,-1.893004054810746017e-01
-2.754036263627269998e-02,4.221441311723139744e-02,-1.894252873456562514e-01
-2.757664298794439139e-02,4.293781195473200807e-02,-1.896113686180251612e-01
-2.777309673927752520e-02,4.384705718740533609e-02,-1.899174000625742653e-01
-2.792938536743024003e-02,4.451924388026362589e-02,-1.900795207035327894e-01
-2.809672915499392132e-02,4.515522928382498247e-02,-1.901648754915843120e-01
-2.812384820144817055e-02,4.550969956259620641e-02,-1.901134724819805444e-01
-2.829204942855717553e-02,4.608126744424978494e-02,-1.902148241283456720e-01
-2.831517061967296633e-02,4.642454490609615458e-02,-1.902104586922949980e-01
-2.848593165997284626e-02,4.689400763585538368e-02,-1.903069140897700462e-01
-2.865355157008984965e-02,4.740735951463548314e-02,-1.904672590227492746e-01
-2.884245806679454349e-02,4.796695246741655705e-02,-1.906003574326811112e-01
-2.900934202506751103e-02,4.859025266466054926e-02,-1.908298533338952385e-01
-2.940663851146120555e-02,4.935752487883948714e-02,-1.911466688450960960e-01
-2.966786000156863834e-02,4.994328718596452443e-02,-1.914499050946053549e-01
-2.987059875635381112e-02,5.048369492529036773e-02,-1.916216872187445908e-01
-3.009197385907153022e-02,5.101492093883119860e-02,-1.917753678293670216e-01
-3.050058736758375078e-02,5.152923415877885827e-02,-1.920081794016795795e-01
-3.088048034739764025e-02,5.225810485598170185e-02,-1.923282319294792042e-01
-3.118500614039949881e-02,5.293524234836144426e-02,-1.925384588729721902e-01
-3.141759011556720382e-02,5.365345326916759472e-02,-1.927565535718575307e-01
-3.153237796766862611e-02,5.405926636182989409e-02,-1.927939452008567145e-01
-3.159849777513148994e-02,5.472767554659163647e-02,-1.929794563511081362e-01
-3.174823377978633343e-02,5.535383261978832348e-02,-1.931746404617382673e-01
-3.209207507881441102e-02,5.584488545435639661e-02,-1.933950178925291363e-01
-3.233403139390421399e-02,5.639543255887768947e-02,-1.936207747961343761e-01
-3.282687757934722728e-02,5.707711676852234017e-02,-1.939125929891952205e-01
-3.316391437177342028e-02,5.760119789355211406e-02,-1.941867235081050080e-01
-3.343664580864341707e-02,5.804360496156479865e-02,-1.943887963030584698e-01
-3.371437089275595989e-02,5.865566895008267334e-02,-1.946830706386670218e-01
-3.394089352372360591e-02,5.924037911653889932e-02,-1.949616761490919892e-01
-3.413636769337397014e-02,5.981062200837239384e-02,-1.952722716300728523e-01
-3.457408804602900287e-02,6.019660443515284509e-02,-1.956416854200608568e-01
-3.491275133079534132e-02,6.071671736702810573e-02,-1.958742347201259670e-01
-3.518724126451366896e-02,6.131655599564111991e-02,-1.961489205946627956e-01
-3.550348433445627006e-02,6.185402022092467700e-02,-1.964738790831229986e-01
-3.605980873917603857e-02,6.263750321328920290e-02,-1.969110419663740175e-01
-3.639095626749160040e-02,6.299272262006805345e-02,-1.970139722985816133e-01
-3.693471899771397227e-02,6.301315320668698927e-02,-1.970808019130565747e-01
-3.735826691010189771e-02,6.342589945470222812e-02,-1.973435205070435960e-01
-3.773524487590662613e-02,6.385136565531801534e-02,-1.976937979226431608e-01
-3.800699456377158725e-02,6.435399281379516889e-02,-1.980413618377608598e-01
-3.839104668639407858e-02,6.493309844572248135e-02,-1.985317098224626542e-01
-3.884729480311104044e-02,6.547651707073576244e-02,-1.990284694049725966e-01
-3.942886460996031239e-02,6.588144955076813414e-02,-1.993881535994901089e-01
-4.011257454951737411e-02,6.613529443870713731e-02,-1.997105358195676861e-01
-4.077683437330549554e-02,6.646800055324042500e-02,-1.999578884751757879e-01
-4.120792565330795576e-02,6.680407110744457366e-02,-2.002581981188424065e-01
-4.183541254872817639e-02,6.738277081009591551e-02,-2.008469043004974808e-01
-4.241994411927708930e-02,6.778724064600527566e-02,-2.013514246138303210e-01
-4.308059888712316432e-02,6.805983399275106205e-02,-2.016993155038857843e-01
-4.371153207945001340e-02,6.825157809062154524e-02,-2.020553333604074853e-01
-4.434798725929424423e-02,6.869850202930372074e-02,-2.025408616194670774e-01
-4.501719965537663570e-02,6.898532001054380469e-02,-2.030838791409408650e-01
-4.582884373642255593e-02,6.952425884088053731e-02,-2.036931417868978189e-01
-4.642761662957002600e-02,6.951210982680400274e-02,-2.037966488060202475e-01
-4.723707605374068141e-02,7.010182303338996501e-02,-2.043941698041214783e-01
-4.790629811929152104e-02,7.008454261736296598e-02,-2.045088581885637080e-01
-4.862381474435424622e-02,7.023693366491812196e-02,-2.047504225545948853e-01
-4.946141187522699878e-02,7.068193840150704954e-02,-2.053572057854102517e-01
-4.986447082922652874e-02,7.058428102452640740e-02,-2.057360343847788320e-01
-5.039721056011416123e-02,7.068967274160964376e-02,-2.064452140328133234e-01
-5.090224003644748529e-02,7.087077451560819252e-02,-2.070256347107004569e-01
-5.144535358818506932e-02,7.091283838763906555e-02,-2.074813963407912409e-01
-5.207487545871376800e-02,7.115893833001674107e-02,-2.079979973414138872e-01
-5.275122601005984013e-02,7.133407510399070173e-02,-2.084523719699878097e-01
-5.349681740952201559e-02,7.156464930365202814e-02,-2.089539642305767442e-01
-5.430376306026514499e-02,7.166071904400961312e-02,-2.093391360404545931e-01
-5.500685215480967394e-02,7.184478590109388829e-02,-2.099180549294808185e-01
-5.583582650203942899e-02,7.191203974459792203e-02,-2.104838641521033227e-01
-5.688528398363786043e-02,7.239437797104997241e-02,-2.111400469506239108e-01
-5.742269172611309813e-02,7.229491376517838130e-02,-2.113893825614776012e-01
-5.810043471603144882e-02,7.263080697905965888e-02,-2.119845957077045595e-01
-5.892292435169872722e-02,7.291549885444392753e-02,-2.124154384379278171e-01
-5.972590684031565955e-02,7.299414044158492043e-02,-2.128340317115715308e-01
-6.049509380363783662e-02,7.326410104111846788e-02,-2.134401371976056838e-01
-6.152640351193623680e-02,7.366664187098048711e-02,-2.141868657985798730e-01
-6.238629209280217858e-02,7.365087477548903916e-02,-2.145977203510638087e-01
-6.297568342115757167e-02,7.360879788554519632e-02,-2.148119275483744983e-01
-6.385238137113725954e-02,7.381520816801845353e-02,-2.152373311313144078e-01
-6.468992027945565104e-02,7.406344239561135634e-02,-2.157077258303666256e-01
-6.547658563966281264e-02,7.414197919493836775e-02,-2.160539461300363673e-01
-6.623334920730068742e-02,7.432104746398759954e-02,-2.165816803393701973e-01
-6.691517186544961027e-02,7.434662893878385415e-02,-2.170361476243890531e-01
-6.758236398206830808e-02,7.423261552356386073e-02,-2.174024317419128438e-01
-6.830845787400020852e-02,7.429776760206674435e-02,-2.179845684914947790e-01
-6.894641350581472150e-02,7.442791355023359312e-02,-2.183939964168854220e-01
-6.971990291252173899e-02,7.462185722789704823e-02,-2.187708078944762269e-01
-7.051835653060668785e-02,7.489015920858477227e-02,-2.191731815464180166e-01
-7.123592723116760339e-02,7.511044901002683627e-02,-2.196502598081445101e-01
-7.200860169012486545e-02,7.537875282633776930e-02,-2.201911677501790232e-01
-7.270539549439138105e-02,7.510046693124905470e-02,-2.203318952215724824e-01
-7.344532486112261005e-02,7.506480961551786901e-02,-2.206603947841418722e-01
-7.408356516811583081e-02,7.508561547145642390e-02,-2.210695086543309207e-01
-7.476050482260056251e-02,7.500351427742024679e-02,-2.213978980245918660e-01
-7.558091240214041828e-02,7.481585063031281901e-02,-2.216986094018088826e-01
-7.638175547845031665e-02,7.476108354478216977e-02,-2.220517506317627177e-01
-7.707903487433757916e-02,7.464431081745270813e-02,-2.222823314081273927e-01
-7.777945661630282503e-02,7.441825706628690806e-02,-2.225684808152330330e-01
-7.861484368664219125e-02,7.456732073951488626e-02,-2.232988822933892337e-01
-7.908350351076472162e-02,7.426584132504110425e-02,-2.236729981572356529e-01
-7.962399883292599345e-02,7.409711669841179127e-02,-2.242444918169906043e-01
-8.039757598965403818e-02,7.367591118351490831e-02,-2.246976987123263381e-01
-8.111088998379818726e-02,7.382401843377539574e-02,-2.251559873340404083e-01
-8.195616146414981540e-02,7.367524326144170299e-02,-2.255153042141245234e-01
-8.286958165626985562e-02,7.351373781055936529e-02,-2.258851182250113110e-01
-8.367779163372353335e-02,7.363267826908870273e-02,-2.263794318824861873e-01
-8.434112511302092885e-02,7.389122369638545518e-02,-2.271634634977087730e-01
-8.482592331608225511e-02,7.336560761935728703e-02,-2.274342351406256069e-01
-8.554916823745163657e-02,7.299114270008189020e-02,-2.277408387780998911e-01
-8.628620313643221851e-02,7.278603685967588444e-02,-2.281622564233048711e-01
-8.693488717580540037e-02,7.247450709176905814e-02,-2.285933099983274153e-01
-8.764602605705186511e-02,7.207475005917529653e-02,-2.289887576522217083e-01
-8.841173011188326047e-02,7.167268615246313868e-02,-2.292554171500858218e-01
-8.909389245459524431e-02,7.150079509323858939e-02,-2.297811551928649332e-01
-8.965839829480980183e-02,7.120613935723152377e-02,-2.302621247896062817e-01
-9.019119107268751268e-02,7.094350306225372105e-02,-2.307752769404418092e-01
-9.087934775775781404e-02,7.076390588145808902e-02,-2.313135480710878655e-01
-9.149287225332268514e-02,7.061487259826015883e-02,-2.317742984037094722e-01
-9.227571236156990875e-02,7.045564058684916642e-02,-2.321683495790385632e-01
-9.297571247765674951e-02,7.008529537625285410e-02,-2.324061648986859019e-01
-9.397214168875452078e-02,6.965429881368645493e-02,-2.327881434226801993e-01
-9.476781481074451896e-02,6.939767664255114266e-02,-2.330700920471265036e-01
-9.559541725396943079e-02,6.909988861720151032e-02,-2.332986895368963365e-01
-9.643476758229248269e-02,6.901997272990889609e-02,-2.337480454054484402e-01
-9.724080026478086614e-02,6.909236582669009419e-02,-2.342854774293107456e-01
-9.772465516689658738e-02,6.903207186394755279e-02,-2.347044286570363347e-01
-9.855224145622194787e-02,6.940207191566549749e-02,-2.354576149566509902e-01
-9.912367749627588875e-02,6.880147828548721645e-02,-2.354682823693268479e-01
-1.000701206387547421e-01,6.897427278062895351e-02,-2.359827599139970589e-01
-1.010371362911149512e-01,6.810047621963544184e-02,-2.358651855150855348e-01
-1.019486032140495130e-01,6.807472214959442436e-02,-2.360543378787997859e-01
-1.026819202806624337e-01,6.811003754522537701e-02,-2.362800942079271993e-01
-1.034042533124686220e-01,6.810313309846083296e-02,-2.366764733766627271e-01
-1.040791584701364486e-01,6.813038920867142689e-02,-2.371273816969826920e-01
-1.047645374928206224e-01,6.806840099884403639e-02,-2.374562855107896775e-01
-1.055439181276581345e-01,6.805468232230260650e-02,-2.377757344163513309e-01
-1.064340042632038325e-01,6.785552647414749838e-02,-2.378723565432760978e-01
-1.072247449431411731e-01,6.759686207971415950e-02,-2.378884099812520470e-01
-1.082794141169134555e-01,6.792951749090281321e-02,-2.383105142982067659e-01
-1.090195125982229701e-01,6.741250158323708330e-02,-2.380883938056769789e-01
-1.098302774075653326e-01,6.699680133000895932e-02,-2.380108363900744484e-01
-1.106154825042119511e-01,6.684627526679409737e-02,-2.383133711330450710e-01
-1.113338402870858307e-01,6.665415089257276104e-02,-2.385554446202952372e-01
-1.119504958587297511e-01,6.638124710412618423e-02,-2.387972199659744721e-01
-1.124290189032561421e-01,6.635537934394963866e-02,-2.391490582165286261e-01
-1.129455455437827355e-01,6.617090513929546614e-02,-2.393899442582737291e-01
-1.137667211770964221e-01,6.599391346170324635e-02,-2.395615801556019164e-01
-1.145042492521344130e-01,6.567176497420390557e-02,-2.396089809266801762e-01
-1.153584672505768155e-01,6.597488017117203452e-02,-2.401134309820563140e-01
-1.161048684384800717e-01,6.546312239571949743e-02,-2.400131368058794068e-01
-1.169013244070909036e-01,6.495895481247770942e-02,-2.399223415498447642e-01
-1.176359353482097497e-01,6.487048827231045589e-02,-2.402592642206102524e-01
-1.183797192476206545e-01,6.470910008507135824e-02,-2.405292726382835256e-01
-1.191416167120429997e-01,6.436527110088074988e-02,-2.405497481832497841e-01
-1.197449717084741044e-01,6.406127666105720930e-02,-2.406590075801971207e-01
-1.203920989028005456e-01,6.398443547180743263e-02,-2.410210431691132971e-01
-1.210539837859031104e-01,6.352649691965062129e-02,-2.410452550150049000e-01
-1.216301637604100955e-01,6.346395742836186127e-02,-2.414678105588009271e-01
-1.222275073950419150e-01,6.312524851664924608e-02,-2.418032545382035881e-01
-1.230516426161089721e-01,6.273705433639864548e-02,-2.420066711643926727e-01
-1.239437612418407691e-01,6.224655022588965192e-02,-2.420103097780381407e-01
-1.246487247854581454e-01,6.195692142314956907e-02,-2.422335110901212007e-01
-1.250874663873685622e-01,6.154180013745846889e-02,-2.425100359462683541e-01
-1.256660692948413649e-01,6.099518288302163693e-02,-2.429856804950047688e-01
-1.261748187602306226e-01,6.051568451403699367e-02,-2.430950388903804493e-01
-1.269078412321069660e-01,6.035081086815530238e-02,-2.432850566398798986e-01
-1.276403247324314205e-01,5.987797824546692294e-02,-2.434684965443300042e-01
-1.284513440734735834e-01,5.917851597570400468e-02,-2.436016989439347136e-01
-1.292394493526756172e-01,5.860829004813339349e-02,-2.439264294062943594e-01
-1.298941951555578345e-01,5.813228189857422290e-02,-2.441485492932463919e-01
-1.305494167811823703e-01,5.785499241155622752e-02,-2.442197849788079467e-01
-1.312159401202002695e-01,5.729325234265469913e-02,-2.441880586553665522e-01
-1.320306024122491761e-01,5.670832287721061515e-02,-2.444639670241977036e-01
-1.330180362115009896e-01,5.613322711071411231e-02,-2.444864323195476141e-01
-1.336453219894660482e-01,5.581911543375628337e-02,-2.446172432159015309e-01
-1.341193828341685768e-01,5.539569272137245814e-02,-2.447810553824664170e-01
-1.346027326768757248e-01,5.489154234571447244e-02,-2.451021144640604388e-01
-1.352608477260168751e-01,5.431679096414476771e-02,-2.453477574085285995e-01
-1.359580773017868283e-01,5.382239287162782215e-02,-2.455852572142321333e-01
-1.366697183856480646e-01,5.344190626589984117e-02,-2.457997575562503589e-01
-1.373151008785896687e-01,5.284628924762102553e-02,-2.459135283862206312e-01
-1.378284577112555698e-01,5.227215246487026956e-02,-2.461129569402039918e-01
-1.383555251121198482e-01,5.182635258392742639e-02,-2.463681519525908192e-01
-1.391374249515838768e-01,5.105045561365340046e-02,-2.465644784504898157e-01
-1.398319925171779277e-01,5.063070332908459203e-02,-2.465535064532030918e-01
-1.405382021668113435e-01,4.997020498450932546e-02,-2.465501540650315293e-01
-1.412963105471993774e-01,4.926636013158514071e-02,-2.467344589463563997e-01
-1.418400166918701300e-01,4.880540736570437854e-02,-2.468362756189549090e-01
-1.423673136702969799e-01,4.833522098474662965e-02,-2.469381414289843202e-01
-1.429740542869262776e-01,4.761240935883293002e-02,-2.472478992127434827e-01
-1.433983727301206823e-01,4.712866069231924637e-02,-2.475806076008816581e-01
-1.439157415012045638e-01,4.654989691639410676e-02,-2.477955837440119768e-01
-1.444436681500896880e-01,4.603462916820777462e-02,-2.478546570870317767e-01
-1.447965385260479021e-01,4.556462532397087539e-02,-2.480598685442542417e-01
-1.450732533072987551e-01,4.516454513205381271e-02,-2.483204646925201708e-01
-1.456070873767307261e-01,4.467087893500909512e-02,-2.485443216956084722e-01
-1.462870857921678147e-01,4.402170861975285288e-02,-2.486469061289049154e-01
-1.470542813466854670e-01,4.326031432140975408e-02,-2.486824171955615559e-01
-1.477563770932168175e-01,4.250828071014811638e-02,-2.488465403429841183e-01
-1.481103340165123572e-01,4.223234293068578449e-02,-2.489898837353867744e-01
-1.486128821273821621e-01,4.173319172083800321e-02,-2.490736190129347882e-01
-1.493628113280292546e-01,4.102356459977218872e-02,-2.492346401571249037e-01
-1.498790101900929761e-01,4.052214095977457742e-02,-2.494388611928042010e-01
-1.504774375842497514e-01,4.012265161734418495e-02,-2.496770723611028420e-01
-1.510153471436133654e-01,3.979422066990767615e-02,-2.498009251439368417e-01
-1.515255216276670258e-01,3.929208299354491896e-02,-2.499640406426897055e-01
-1.519497891944012746e-01,3.874933565031557503e-02,-2.501157849535043942e-01
-1.524603182266048296e-01,3.802910248322166620e-02,-2.502808184693201543e-01
-1.530679194417459699e-01,3.749907165912336193e-02,-2.503109050811637148e-01
-1.535848097867884010e-01,3.702007946445806663e-02,-2.503001592901659689e-01
-1.541974527742633327e-01,3.649699291942354318e-02,-2.502783289872907990e-01
-1.548102229581468925e-01,3.607579391782678169e-02,-2.503943294734454206e-01
-1.553410503081908978e-01,3.504319946633216443e-02,-2.501400544862056874e-01
-1.557683274497798642e-01,3.455583875356615930e-02,-2.503076744854054181e-01
-1.561879703218802540e-01,3.437265583862003648e-02,-2.505990241296470189e-01
-1.567019151396311649e-01,3.381132502277128804e-02,-2.506083646560964828e-01
-1.574277106607814836e-01,3.307575040107912923e-02,-2.506652511175359588e-01
-1.579546874639682907e-01,3.259591326657040877e-02,-2.505570895275691101e-01
-1.583954991364630027e-01,3.201372285694403796e-02,-2.505228136488292789e-01
-1.587134721645395152e-01,3.101253248458568645e-02,-2.501910533467939235e-01
-1.589784871449929637e-01,3.038194993452580928e-02,-2.501107520251772409e-01
-1.597700547300994200e-01,3.041293639170461471e-02,-2.506343259774090892e-01
-1.600983619765387611e-01,2.985752567271571234e-02,-2.507447293692169343e-01
-1.606087086292413146e-01,2.913538636935786297e-02,-2.507334318936085271e-01
-1.610858446529839783e-01,2.859243075812212265e-02,-2.508383753620998524e-01
-1.617412280935624502e-01,2.785191222784877407e-02,-2.510180748451160682e-01
-1.620786821446928427e-01,2.751454774159600714e-02,-2.511981139846897748e-01
-1.624062657864141501e-01,2.711833343590519529e-02,-2.514205348190303724e-01
-1.628828515799215504e-01,2.664637565802407959e-02,-2.515485851898845437e-01
